"ID","lng","lat","date_time","icons","index"
"2002-2014","5.44362169999999","52.9236372","2014-04-19T05:44:10Z","1","1020"
"2002-2014","5.4436437","52.9235781","2014-04-19T06:16:40Z","1","1021"
"2002-2014","5.4436206","52.9235877","2014-04-19T06:46:49Z","1","1022"
"2002-2014","5.44362429999999","52.923601","2014-04-19T07:16:38Z","1","1023"
"2002-2014","5.44365190000001","52.923628","2014-04-19T07:46:46Z","1","1024"
"2002-2014","5.44362669999999","52.9236115","2014-04-19T08:16:40Z","1","1025"
"2002-2014","5.4434989","52.923504","2014-04-19T08:46:32Z","1","1026"
"2002-2014","5.4443639","52.9238186","2014-04-19T09:17:09Z","1","1027"
"2002-2014","5.443643","52.9236127","2014-04-19T10:18:39Z","1","1028"
"2002-2014","5.44363170000001","52.9236064","2014-04-19T10:50:13Z","1","1029"
"2002-2014","5.44363309999999","52.9236046","2014-04-19T11:20:24Z","1","1030"
"2002-2014","5.44293309999999","52.9238493","2014-04-19T11:50:28Z","1","1031"
"2002-2014","5.4429767","52.9242292","2014-04-19T12:20:34Z","1","1032"
"2002-2014","5.443059","52.9243208","2014-04-19T12:50:47Z","1","1033"
"2002-2014","5.4428896","52.9242158","2014-04-19T13:20:48Z","1","1034"
"2002-2014","5.44243","52.9238601","2014-04-19T13:51:27Z","1","1035"
"2002-2014","5.442312","52.923958","2014-04-19T14:22:27Z","1","1036"
"2002-2014","5.4422624","52.9239275","2014-04-19T14:52:34Z","1","1037"
"2002-2014","5.44226399999999","52.9239141","2014-04-19T15:24:54Z","1","1038"
"2002-2014","5.44237170000001","52.9237132","2014-04-19T15:55:06Z","1","1039"
"2002-2014","5.44229970000001","52.9238165","2014-04-19T16:28:09Z","1","1040"
"2002-2014","5.4423515","52.9237484","2014-04-19T16:58:19Z","1","1041"
"2002-2014","5.4423412","52.9237559","2014-04-19T17:28:21Z","1","1042"
"2002-2014","5.4424154","52.9237661","2014-04-19T17:58:30Z","1","1043"
"2002-2014","5.44241999999999","52.923766","2014-04-19T18:28:47Z","1","1044"
"2002-2014","5.4424293","52.9237705","2014-04-19T19:00:16Z","1","1045"
"2002-2014","5.44363640000001","52.9236073","2014-04-19T19:30:39Z","1","1046"
"2002-2014","5.4436495","52.9235858","2014-04-19T20:00:33Z","1","1047"
"2002-2014","5.44363589999999","52.9236042","2014-04-19T20:30:30Z","1","1048"
"2002-2014","5.44362809999999","52.9235999","2014-04-19T21:00:23Z","1","1049"
"2002-2014","5.4435434","52.923535","2014-04-19T21:31:00Z","1","1050"
"2002-2014","5.44363969999999","52.9236083","2014-04-19T22:03:37Z","1","1051"
"2002-2014","5.4436258","52.9235905","2014-04-19T22:33:35Z","1","1052"
"2002-2014","5.4436251","52.9236199","2014-04-19T23:03:28Z","1","1053"
"2002-2014","5.4436057","52.923599","2014-04-19T23:33:25Z","1","1054"
"2002-2014","5.4436058","52.9236106","2014-04-20T00:03:16Z","1","1055"
"2002-2014","5.4436104","52.9235919","2014-04-20T00:33:40Z","1","1056"
"2002-2014","5.4442314","52.9234638","2014-04-20T01:03:45Z","1","1057"
"2002-2014","5.4426252","52.9236513","2014-04-20T02:05:03Z","1","1058"
"2002-2014","5.4428728","52.9238865","2014-04-20T02:36:47Z","1","1059"
"2002-2014","5.4436243","52.9236373","2014-04-20T03:07:28Z","1","1060"
"2002-2014","5.4435757","52.9236315","2014-04-20T03:37:37Z","1","1061"
"2002-2014","5.444345","52.9234964","2014-04-20T04:10:39Z","1","1062"
"2002-2014","5.4429348","52.9239165","2014-04-20T05:10:47Z","1","1063"
"2002-2014","5.44360389999999","52.9236181","2014-04-20T06:11:56Z","1","1064"
"2002-2014","5.44359039999999","52.9236438","2014-04-20T06:41:49Z","1","1065"
"2002-2014","5.4436268","52.923604","2014-04-20T07:42:03Z","1","1066"
"2002-2014","5.44387090000001","52.9236227","2014-04-20T08:12:10Z","1","1067"
"2002-2014","5.44355184979815","52.9236185505364","2014-04-20T08:55:24Z","1","1068"
"2002-2014","5.4438093","52.9236313","2014-04-20T09:25:47Z","1","1069"
"2002-2014","5.4438736","52.9237714","2014-04-20T09:37:33Z","1","1070"
"2002-2014","5.44284194977734","52.923951700115","2014-04-20T10:33:30Z","1","1071"
"2002-2014","5.442977","52.9240589","2014-04-20T10:48:57Z","1","1072"
"2002-2014","5.44432924998792","52.9241867000009","2014-04-20T11:23:53Z","1","1073"
"2002-2014","5.4443868","52.9240523","2014-04-20T11:50:33Z","1","1074"
"2002-2014","5.44438645000347","52.9240683500004","2014-04-20T12:16:57Z","1","1075"
"2002-2014","5.444378","52.924104","2014-04-20T12:52:54Z","1","1076"
"2002-2014","5.44434599999999","52.9240104","2014-04-20T13:23:09Z","1","1077"
"2002-2014","5.4401612","52.9307681","2014-04-20T14:52:45Z","1","1078"
"2002-2014","5.440197","52.9307274","2014-04-20T15:22:37Z","1","1079"
"2002-2014","5.44010869999999","52.9308636","2014-04-20T15:52:57Z","1","1080"
"2002-2014","5.4402273","52.9307803","2014-04-20T16:23:09Z","1","1081"
"2002-2014","5.44019800000001","52.9307072","2014-04-20T16:52:55Z","1","1082"
"2002-2014","5.4402434","52.9307236","2014-04-20T17:22:52Z","1","1083"
"2002-2014","5.44031949999999","52.9307839","2014-04-20T17:52:43Z","1","1084"
"2002-2014","5.44025549999999","52.9307884","2014-04-20T18:22:35Z","1","1085"
"2002-2014","5.44034539999999","52.9307414","2014-04-20T18:52:49Z","1","1086"
"2002-2014","5.4398666","52.9307734","2014-04-20T19:23:09Z","1","1087"
"2002-2014","5.4399682","52.9308035","2014-04-20T19:52:54Z","1","1088"
"2002-2014","5.43992189999999","52.9307663","2014-04-20T20:22:46Z","1","1089"
"2002-2014","5.44187459999999","52.9263286","2014-04-20T21:22:31Z","1","1090"
"2002-2014","5.44170289999999","52.9262801","2014-04-20T21:53:02Z","1","1091"
"2002-2014","5.4422274","52.9259192","2014-04-20T22:23:50Z","1","1092"
"2002-2014","5.44363760000001","52.9235923","2014-04-20T23:24:05Z","1","1093"
"2002-2014","5.4436219","52.923583","2014-04-20T23:53:56Z","1","1094"
"2002-2014","5.4436553","52.9235776","2014-04-21T00:23:49Z","1","1095"
"2002-2014","5.4436546","52.9235626","2014-04-21T00:54:10Z","1","1096"
"2002-2014","5.4436197","52.9236778","2014-04-21T01:26:22Z","1","1097"
"2002-2014","5.4436628","52.9235887","2014-04-21T01:56:38Z","1","1098"
"2002-2014","5.44370759999999","52.9236124999999","2014-04-21T02:28:50Z","1","1099"
"2002-2014","5.4437208","52.9236104","2014-04-21T02:59:30Z","1","1100"
"2002-2014","5.4437145","52.9236509","2014-04-21T03:29:25Z","1","1101"
"2002-2014","5.44428509999999","52.9238819","2014-04-21T03:59:18Z","1","1102"
"2002-2014","5.44366849999999","52.923356","2014-04-21T04:31:38Z","1","1103"
"2002-2014","5.44323710000001","52.9241163","2014-04-21T05:03:00Z","1","1104"
"2002-2014","5.4428147","52.9238348","2014-04-21T05:35:09Z","1","1105"
"2002-2014","5.44332429999999","52.9236840999999","2014-04-21T06:06:31Z","1","1106"
"2002-2014","5.4429152","52.9240582","2014-04-21T06:36:18Z","1","1107"
"2002-2014","5.4427295","52.9240067","2014-04-21T07:06:13Z","1","1108"
"2002-2014","5.4427051","52.9238685","2014-04-21T07:36:01Z","1","1109"
"2002-2014","5.4425519","52.9239736","2014-04-21T08:08:32Z","1","1110"
"2002-2014","5.44261509999999","52.9245888","2014-04-21T09:08:16Z","1","1111"
"2002-2014","5.44269879999999","52.9243127","2014-04-21T10:42:26Z","1","1112"
"2002-2014","5.44211880000001","52.9247047","2014-04-21T11:12:20Z","1","1113"
"2002-2014","5.4420193","52.9244771","2014-04-21T11:42:10Z","1","1114"
"2002-2014","5.4419251","52.9245816","2014-04-21T12:12:04Z","1","1115"
"2002-2014","5.44213410000001","52.9244335","2014-04-21T12:42:13Z","1","1116"
"2002-2014","5.4420477","52.9244912","2014-04-21T13:12:29Z","1","1117"
"2002-2014","5.4416955","52.9246746","2014-04-21T13:44:14Z","1","1118"
"2002-2014","5.4400463","52.9307555","2014-04-21T14:45:37Z","1","1119"
"2002-2014","5.4400797","52.9307840999999","2014-04-21T15:15:30Z","1","1120"
"2002-2014","5.4401135","52.9307689","2014-04-21T15:45:30Z","1","1121"
"2002-2014","5.4401818","52.9306902","2014-04-21T16:16:05Z","1","1122"
"2002-2014","5.4401072","52.9307091","2014-04-21T16:46:03Z","1","1123"
"2002-2014","5.4401352","52.9306931","2014-04-21T17:15:59Z","1","1124"
"2002-2014","5.4401491","52.9307021","2014-04-21T17:45:50Z","1","1125"
"2002-2014","5.44012310000001","52.9306768","2014-04-21T18:15:51Z","1","1126"
"2002-2014","5.4401095","52.9307281","2014-04-21T18:46:04Z","1","1127"
"2002-2014","5.4401175","52.9307232","2014-04-21T19:15:55Z","1","1128"
"2002-2014","5.4401083","52.9307592","2014-04-21T19:46:03Z","1","1129"
"2002-2014","5.4422386","52.923957","2014-04-21T20:46:39Z","1","1130"
"2002-2014","5.4420863","52.9236184","2014-04-21T21:17:00Z","1","1131"
"2002-2014","5.4420319","52.9236671","2014-04-21T22:17:18Z","1","1132"
"2002-2014","5.4420377","52.923435","2014-04-21T22:47:26Z","1","1133"
"2002-2014","5.4418184","52.9234924","2014-04-21T23:17:38Z","1","1134"
"2002-2014","5.4421326","52.9235562","2014-04-21T23:47:38Z","1","1135"
"2002-2014","5.4418581","52.923398","2014-04-22T00:17:31Z","1","1136"
"2002-2014","5.4419016","52.923319","2014-04-22T00:48:35Z","1","1137"
"2002-2014","5.4426161","52.9246074","2014-04-22T01:48:28Z","1","1138"
"2002-2014","5.4427583","52.9249727","2014-04-22T02:18:30Z","1","1139"
"2002-2014","5.44287079999999","52.9249833","2014-04-22T02:48:37Z","1","1140"
"2002-2014","5.4426298","52.9250308","2014-04-22T03:19:08Z","1","1141"
"2002-2014","5.4424539","52.9252048","2014-04-22T03:48:59Z","1","1142"
"2002-2014","5.4425286","52.9250667","2014-04-22T04:18:49Z","1","1143"
"2002-2014","5.44254490000001","52.9250327","2014-04-22T04:49:08Z","1","1144"
"2002-2014","5.4426078","52.9249242","2014-04-22T05:19:03Z","1","1145"
"2002-2014","5.44231480000001","52.9251535","2014-04-22T05:49:11Z","1","1146"
"2002-2014","5.4421078","52.9251436","2014-04-22T06:19:05Z","1","1147"
"2002-2014","5.44257929999999","52.9252067","2014-04-22T07:49:30Z","1","1148"
"2002-2014","5.4432164","52.9235743","2014-04-22T08:51:02Z","1","1149"
"2002-2014","5.4426373","52.9237309","2014-04-22T10:12:37Z","1","1150"
"2002-2014","5.44188255003088","52.9250383500033","2014-04-22T10:47:17Z","1","1151"
"2002-2014","5.4418257","52.9250699","2014-04-22T11:22:10Z","1","1152"
"2002-2014","5.44170864996975","52.9251357500183","2014-04-22T11:46:52Z","1","1153"
"2002-2014","5.44176304991259","52.9251882000589","2014-04-22T12:07:16Z","1","1154"
"2002-2014","5.4418119","52.925209","2014-04-22T12:32:16Z","1","1155"
"2002-2014","5.4416619","52.9251526","2014-04-22T12:52:36Z","1","1156"
"2002-2014","5.4416828","52.9251569","2014-04-22T13:22:45Z","1","1157"
"2002-2014","5.4416344","52.9252589","2014-04-22T13:52:36Z","1","1158"
"2002-2014","5.4401374","52.9307235","2014-04-22T15:24:08Z","1","1159"
"2002-2014","5.44013670000001","52.930792","2014-04-22T15:53:56Z","1","1160"
"2002-2014","5.4399713","52.9305502","2014-04-22T16:23:47Z","1","1161"
"2002-2014","5.44016379999999","52.930758","2014-04-22T16:54:05Z","1","1162"
"2002-2014","5.44018489999999","52.9307948","2014-04-22T17:24:03Z","1","1163"
"2002-2014","5.44021040000001","52.930796","2014-04-22T17:53:53Z","1","1164"
"2002-2014","5.4402425","52.930773","2014-04-22T18:24:38Z","1","1165"
"2002-2014","5.4402304","52.9307821","2014-04-22T18:54:25Z","1","1166"
"2002-2014","5.44022149999999","52.9307798","2014-04-22T19:24:17Z","1","1167"
"2002-2014","5.44020429999999","52.9308072","2014-04-22T19:54:25Z","1","1168"
"2002-2014","5.44018859999999","52.9307824","2014-04-22T20:24:16Z","1","1169"
"2002-2014","5.44018680000001","52.9307788","2014-04-22T20:54:21Z","1","1170"
"2002-2014","5.44152979999999","52.9252514","2014-04-22T21:55:27Z","1","1171"
"2002-2014","5.4414","52.9252229","2014-04-22T22:25:38Z","1","1172"
"2002-2014","5.4417805","52.9250485","2014-04-22T22:55:43Z","1","1173"
"2002-2014","5.4415945","52.9248251","2014-04-22T23:25:36Z","1","1174"
"2002-2014","5.44228549999999","52.9247327","2014-04-22T23:57:24Z","1","1175"
"2002-2014","5.44154730000001","52.9247212","2014-04-23T00:28:51Z","1","1176"
"2002-2014","5.4410418","52.9249297","2014-04-23T00:59:08Z","1","1177"
"2002-2014","5.4411762","52.924811","2014-04-23T02:33:34Z","1","1178"
"2002-2014","5.44115579999999","52.9249284","2014-04-23T03:03:30Z","1","1179"
"2002-2014","5.44113359999999","52.9249053","2014-04-23T03:33:23Z","1","1180"
"2002-2014","5.4408126","52.9247285","2014-04-23T04:05:38Z","1","1181"
"2002-2014","5.44104160000001","52.9245582","2014-04-23T04:35:27Z","1","1182"
"2002-2014","5.4411025","52.9244143","2014-04-23T05:05:18Z","1","1183"
"2002-2014","5.44111070002346","52.9245608000081","2014-04-23T05:41:10Z","1","1184"
"2002-2014","5.4409762","52.9246726","2014-04-23T06:06:54Z","1","1185"
"2002-2014","5.44095940001043","52.9247268000006","2014-04-23T06:33:57Z","1","1186"
"2002-2014","5.44092130000033","52.9247529000072","2014-04-23T06:53:41Z","1","1187"
"2002-2014","5.44104289999999","52.9247153999999","2014-04-23T07:18:35Z","1","1188"
"2002-2014","5.44102819999719","52.924673100001","2014-04-23T07:43:56Z","1","1189"
"2002-2014","5.4410534","52.9246933","2014-04-23T08:09:48Z","1","1190"
"2002-2014","5.44124910000001","52.9245361","2014-04-23T08:29:50Z","1","1191"
"2002-2014","5.44165894998653","52.9246038000294","2014-04-23T08:54:37Z","1","1192"
"2002-2014","5.44188095000365","52.9244694500005","2014-04-23T09:24:52Z","1","1193"
"2002-2014","5.44194580000001","52.9244804","2014-04-23T09:49:49Z","1","1194"
"2002-2014","5.44178180011458","52.9245049000194","2014-04-23T10:14:58Z","1","1195"
"2002-2014","5.4416309","52.924788","2014-04-23T10:32:14Z","1","1196"
"2002-2014","5.44072134998728","52.9250500500247","2014-04-23T11:07:24Z","1","1197"
"2002-2014","5.44102705000632","52.9248114000036","2014-04-23T11:29:25Z","1","1198"
"2002-2014","5.44095510001075","52.9244728500006","2014-04-23T12:00:03Z","1","1199"
"2002-2014","5.44095320000001","52.924572","2014-04-23T12:18:03Z","1","1200"
"2002-2014","5.4409635","52.924674","2014-04-23T12:47:45Z","1","1201"
"2002-2014","5.4408439","52.9246802","2014-04-23T13:17:32Z","1","1202"
"2002-2014","5.4406659","52.9249767","2014-04-23T13:47:59Z","1","1203"
"2002-2014","5.44000440000001","52.930665","2014-04-23T14:47:55Z","1","1204"
"2002-2014","5.44007630000001","52.9306539","2014-04-23T15:18:06Z","1","1205"
"2002-2014","5.4401258","52.9307173","2014-04-23T15:47:55Z","1","1206"
"2002-2014","5.4401646","52.9307281","2014-04-23T16:18:08Z","1","1207"
"2002-2014","5.44019559999999","52.9307259","2014-04-23T16:47:53Z","1","1208"
"2002-2014","5.44020710000001","52.9307127","2014-04-23T17:18:19Z","1","1209"
"2002-2014","5.440178","52.9307179","2014-04-23T17:48:13Z","1","1210"
"2002-2014","5.4402115","52.9307468","2014-04-23T18:18:18Z","1","1211"
"2002-2014","5.44018350000001","52.9307117","2014-04-23T18:48:09Z","1","1212"
"2002-2014","5.4401771","52.9307404","2014-04-23T19:18:06Z","1","1213"
"2002-2014","5.44014190000001","52.9307295","2014-04-23T19:48:09Z","1","1214"
"2002-2014","5.4400866","52.9306911","2014-04-23T20:48:10Z","1","1215"
"2002-2014","5.4416269","52.9248298","2014-04-23T21:48:28Z","1","1216"
"2002-2014","5.44171140000001","52.9247977","2014-04-23T22:18:38Z","1","1217"
"2002-2014","5.44119039999999","52.9245749","2014-04-23T22:48:39Z","1","1218"
"2002-2014","5.4410331","52.9246996","2014-04-23T23:18:31Z","1","1219"
"2002-2014","5.44158910000001","52.9247458","2014-04-23T23:48:22Z","1","1220"
"2002-2014","5.4415425","52.924893","2014-04-24T00:18:14Z","1","1221"
"2002-2014","5.4414444","52.9250447","2014-04-24T00:48:23Z","1","1222"
"2002-2014","5.4429061","52.9243578","2014-04-24T01:49:08Z","1","1223"
"2002-2014","5.4413431","52.9245815","2014-04-24T02:51:02Z","1","1224"
"2002-2014","5.44092190000001","52.9246718","2014-04-24T03:20:54Z","1","1225"
"2002-2014","5.4409386","52.9246163","2014-04-24T03:50:45Z","1","1226"
"2002-2014","5.44087500000001","52.9249293","2014-04-24T04:20:37Z","1","1227"
"2002-2014","5.440894","52.9249322000001","2014-04-24T04:50:48Z","1","1228"
"2002-2014","5.44135039999999","52.9250615999999","2014-04-24T06:24:21Z","1","1229"
"2002-2014","5.4413291","52.9251755","2014-04-24T06:54:23Z","1","1230"
"2002-2014","5.443078","52.9238623","2014-04-24T07:53:23Z","1","1231"
"2002-2014","5.44279975000016","52.9237342500101","2014-04-24T08:21:30Z","1","1232"
"2002-2014","5.44281069999739","52.9236914000101","2014-04-24T08:41:54Z","1","1233"
"2002-2014","5.44233930009246","52.9240724500153","2014-04-24T09:11:39Z","1","1234"
"2002-2014","5.44107150000234","52.9248205500284","2014-04-24T09:41:21Z","1","1235"
"2002-2014","5.44097499999647","52.9248475000018","2014-04-24T10:01:16Z","1","1236"
"2002-2014","5.44078919454474","52.9247499732559","2014-04-24T10:26:08Z","1","1237"
"2002-2014","5.44082849999849","52.924704550001","2014-04-24T10:51:13Z","1","1238"
"2002-2014","5.44080488859489","52.9246854444676","2014-04-24T11:17:05Z","1","1239"
"2002-2014","5.44084514999594","52.9249170000016","2014-04-24T11:42:01Z","1","1240"
"2002-2014","5.44078570000001","52.9249218","2014-04-24T11:56:50Z","1","1241"
"2002-2014","5.4408134","52.92492","2014-04-24T12:27:08Z","1","1242"
"2002-2014","5.44068510000001","52.9250959","2014-04-24T12:57:04Z","1","1243"
"2002-2014","5.4415152","52.9252706","2014-04-24T13:26:57Z","1","1244"
"2002-2014","5.4401643","52.9306775","2014-04-24T14:27:42Z","1","1245"
"2002-2014","5.4401772","52.9306526","2014-04-24T14:58:08Z","1","1246"
"2002-2014","5.44016329999999","52.9306329999999","2014-04-24T15:28:00Z","1","1247"
"2002-2014","5.43995200000001","52.9305516","2014-04-24T15:57:58Z","1","1248"
"2002-2014","5.43997200000001","52.9305968","2014-04-24T16:27:58Z","1","1249"
"2002-2014","5.4399689","52.9306575","2014-04-24T16:58:05Z","1","1250"
"2002-2014","5.43999270000001","52.9306814","2014-04-24T17:28:15Z","1","1251"
"2002-2014","5.4400324","52.9306828","2014-04-24T17:58:07Z","1","1252"
"2002-2014","5.4399706","52.9306536","2014-04-24T18:28:15Z","1","1253"
"2002-2014","5.4400126","52.930627","2014-04-24T18:58:17Z","1","1254"
"2002-2014","5.4400277","52.930668","2014-04-24T19:28:24Z","1","1255"
"2002-2014","5.44001610000001","52.9306507","2014-04-24T19:58:34Z","1","1256"
"2002-2014","5.4399537","52.9305589","2014-04-24T20:28:31Z","1","1257"
"2002-2014","5.4419776","52.9247468","2014-04-24T21:28:30Z","1","1258"
"2002-2014","5.44165579999999","52.9251671","2014-04-24T21:58:36Z","1","1259"
"2002-2014","5.44167679999999","52.9251874","2014-04-24T22:28:31Z","1","1260"
"2002-2014","5.44058619999999","52.9246985","2014-04-24T23:28:12Z","1","1261"
"2002-2014","5.4406086","52.9247006","2014-04-24T23:58:39Z","1","1262"
"2002-2014","5.4404338","52.9248084","2014-04-25T00:29:08Z","1","1263"
"2002-2014","5.44039459999999","52.924813","2014-04-25T00:59:09Z","1","1264"
"2002-2014","5.4409663","52.9245563","2014-04-25T01:29:00Z","1","1265"
"2002-2014","5.4410773","52.9248346","2014-04-25T01:58:55Z","1","1266"
"2002-2014","5.4415329","52.9248188","2014-04-25T02:28:59Z","1","1267"
"2002-2014","5.4410699","52.9246952","2014-04-25T03:28:49Z","1","1268"
"2002-2014","5.44098350000001","52.9245867","2014-04-25T03:58:37Z","1","1269"
"2002-2014","5.44106010000001","52.9245758","2014-04-25T04:29:36Z","1","1270"
"2002-2014","5.4409785","52.9246271","2014-04-25T04:50:18Z","1","1271"
"2002-2014","5.44087240013999","52.9246744000342","2014-04-25T05:10:02Z","1","1272"
"2002-2014","5.4407484","52.9246516","2014-04-25T05:29:46Z","1","1273"
"2002-2014","5.44146600000336","52.9248767000032","2014-04-25T05:56:18Z","1","1274"
"2002-2014","5.44146010348411","52.9248831663429","2014-04-25T06:22:49Z","1","1275"
"2002-2014","5.44156830001151","52.9248147500009","2014-04-25T06:47:35Z","1","1276"
"2002-2014","5.4413162","52.9249705","2014-04-25T07:12:25Z","1","1277"
"2002-2014","5.44072169999999","52.9247584999999","2014-04-25T07:51:41Z","1","1278"
"2002-2014","5.44072779998688","52.9247562000018","2014-04-25T08:08:33Z","1","1279"
"2002-2014","5.44039525005047","52.9247959000027","2014-04-25T08:29:05Z","1","1280"
"2002-2014","5.44037429999941","52.9247930000001","2014-04-25T08:50:17Z","1","1281"
"2002-2014","5.4417179","52.924566","2014-04-25T09:35:50Z","1","1282"
"2002-2014","5.44146819991309","52.9245377002953","2014-04-25T10:07:10Z","1","1283"
"2002-2014","5.44120445000011","52.9244479","2014-04-25T10:32:00Z","1","1284"
"2002-2014","5.44039979999186","52.9248045500013","2014-04-25T11:02:33Z","1","1285"
"2002-2014","5.4404027","52.9248316","2014-04-25T11:18:15Z","1","1286"
"2002-2014","5.440874","52.9246774","2014-04-25T11:47:52Z","1","1287"
"2002-2014","5.4408971","52.9247151","2014-04-25T12:08:08Z","1","1288"
"2002-2014","5.4407858","52.924689","2014-04-25T12:27:51Z","1","1289"
"2002-2014","5.4361479","52.9241721","2014-04-25T13:37:48Z","1","1290"
"2002-2014","5.44005609999999","52.9306391","2014-04-25T14:37:30Z","1","1291"
"2002-2014","5.43938859999999","52.9309408","2014-04-25T15:07:38Z","1","1292"
"2002-2014","5.43954439999999","52.9308065","2014-04-25T15:37:41Z","1","1293"
"2002-2014","5.43978839999999","52.9306785","2014-04-25T16:07:41Z","1","1294"
"2002-2014","5.4400285","52.9305955","2014-04-25T16:37:36Z","1","1295"
"2002-2014","5.4400626","52.9305628","2014-04-25T17:07:35Z","1","1296"
"2002-2014","5.4400701","52.9305607","2014-04-25T17:37:43Z","1","1297"
"2002-2014","5.43998630000001","52.930628","2014-04-25T18:08:09Z","1","1298"
"2002-2014","5.43955340000001","52.9308125","2014-04-25T18:37:57Z","1","1299"
"2002-2014","5.4395355","52.9307789","2014-04-25T19:08:06Z","1","1300"
"2002-2014","5.43978080000001","52.9305492","2014-04-25T19:37:57Z","1","1301"
"2002-2014","5.43991489999999","52.9306027","2014-04-25T20:07:48Z","1","1302"
"2002-2014","5.43999919999999","52.9306265","2014-04-25T20:37:43Z","1","1303"
"2002-2014","5.44090009999999","52.9248418","2014-04-25T22:26:59Z","1","1304"
"2002-2014","5.44050205888811","52.9246506913102","2014-04-25T23:04:52Z","1","1305"
"2002-2014","5.440834","52.9245629","2014-04-25T23:24:35Z","1","1306"
"2002-2014","5.4417077","52.9247225","2014-04-26T00:04:03Z","1","1307"
"2002-2014","5.44161574999723","52.9247830000003","2014-04-26T00:18:50Z","1","1308"
"2002-2014","5.4429545","52.9243203","2014-04-26T00:54:10Z","1","1309"
"2002-2014","5.44289234997504","52.9243190000037","2014-04-26T01:08:59Z","1","1310"
"2002-2014","5.44284781238983","52.9242919688898","2014-04-26T01:33:38Z","1","1311"
"2002-2014","5.44280830000058","52.9242823000002","2014-04-26T01:58:31Z","1","1312"
"2002-2014","5.44246785006666","52.9241547500581","2014-04-26T02:18:42Z","1","1313"
"2002-2014","5.44281030000021","52.9239017000001","2014-04-26T02:48:57Z","1","1314"
"2002-2014","5.44280870295571","52.9238794061102","2014-04-26T03:13:36Z","1","1315"
"2002-2014","5.44276084997895","52.9238169500044","2014-04-26T03:38:34Z","1","1316"
"2002-2014","5.4426901000015","52.9238414500014","2014-04-26T03:58:32Z","1","1317"
"2002-2014","5.44251150000001","52.9235372","2014-04-26T04:23:24Z","1","1318"
"2002-2014","5.44038396085898","52.9248951405197","2014-04-26T04:53:20Z","1","1319"
"2002-2014","5.44032805004572","52.9249369500099","2014-04-26T05:18:34Z","1","1320"
"2002-2014","5.44040065000565","52.9248973500014","2014-04-26T05:39:04Z","1","1321"
"2002-2014","5.44042165009177","52.9247255000065","2014-04-26T06:08:57Z","1","1322"
"2002-2014","5.44035000000122","52.9247300500004","2014-04-26T06:28:41Z","1","1323"
"2002-2014","5.4403302999964","52.9247498500028","2014-04-26T06:58:30Z","1","1324"
"2002-2014","5.44045061288418","52.9246626108031","2014-04-26T07:23:24Z","1","1325"
"2002-2014","5.4404755500085","52.9247033000013","2014-04-26T07:48:14Z","1","1326"
"2002-2014","5.44047253637738","52.9247082465178","2014-04-26T08:13:35Z","1","1327"
"2002-2014","5.44045909999999","52.9247062","2014-04-26T08:33:35Z","1","1328"
"2002-2014","5.44082299999298","52.9249397000006","2014-04-26T08:59:19Z","1","1329"
"2002-2014","5.44178105001923","52.924575200004","2014-04-26T09:28:54Z","1","1330"
"2002-2014","5.44183478718872","52.9244319487138","2014-04-26T09:53:35Z","1","1331"
"2002-2014","5.4416448","52.9247088","2014-04-26T10:23:39Z","1","1332"
"2002-2014","5.44154135850489","52.9248348451817","2014-04-26T10:43:26Z","1","1333"
"2002-2014","5.44154714999973","52.9248218500003","2014-04-26T11:08:21Z","1","1334"
"2002-2014","5.4416215","52.9248262","2014-04-26T11:23:11Z","1","1335"
"2002-2014","5.4403128","52.924952","2014-04-26T12:02:38Z","1","1336"
"2002-2014","5.44036800000001","52.924933","2014-04-26T12:22:33Z","1","1337"
"2002-2014","5.4402601","52.9249326","2014-04-26T12:44:29Z","1","1338"
"2002-2014","5.4403011","52.9249874","2014-04-26T13:14:32Z","1","1339"
"2002-2014","5.44150909999999","52.9250106","2014-04-26T13:45:08Z","1","1340"
"2002-2014","5.4416186","52.9248166","2014-04-26T14:14:55Z","1","1341"
"2002-2014","5.43952689999999","52.930831","2014-04-26T15:16:27Z","1","1342"
"2002-2014","5.43955890000001","52.9308257","2014-04-26T15:46:38Z","1","1343"
"2002-2014","5.4395441","52.9308209","2014-04-26T16:16:46Z","1","1344"
"2002-2014","5.4395841","52.9307898","2014-04-26T16:46:38Z","1","1345"
"2002-2014","5.4395399","52.9307743","2014-04-26T17:16:57Z","1","1346"
"2002-2014","5.43944939999999","52.9307922","2014-04-26T17:46:53Z","1","1347"
"2002-2014","5.439553","52.930771","2014-04-26T18:17:32Z","1","1348"
"2002-2014","5.4397698","52.9307051","2014-04-26T18:47:23Z","1","1349"
"2002-2014","5.4398115","52.9307156","2014-04-26T19:17:15Z","1","1350"
"2002-2014","5.4400922","52.9305639","2014-04-26T19:47:08Z","1","1351"
"2002-2014","5.4398253","52.9307333","2014-04-26T20:17:22Z","1","1352"
"2002-2014","5.43994880000001","52.9306214","2014-04-26T20:48:09Z","1","1353"
"2002-2014","5.44166020000001","52.9248872000001","2014-04-26T21:48:21Z","1","1354"
"2002-2014","5.4416279","52.9249187","2014-04-26T22:18:20Z","1","1355"
"2002-2014","5.4413146","52.9251008","2014-04-26T22:40:25Z","1","1356"
"2002-2014","5.44048420000652","52.9249528000042","2014-04-26T23:12:33Z","1","1357"
"2002-2014","5.44049294999974","52.9249400500001","2014-04-26T23:32:33Z","1","1358"
